학원명,주소,Latitude,Longitude,정원합계,일시수용능력인원합계
돋을볕국어교습소,서울특별시 강남구 삼성로67길 8-6,37.5013785,127.0586924,20,5
메타잉글리쉬에듀케이션(METAENGLISHEDUCATION)학원,서울특별시 강남구 역삼로 404,37.5005204,127.0514247,10,81
모디드미용학원,서울특별시 강남구 압구정로42길 12,37.5281473,127.0352906,50,66
르팔레트미술학원,서울특별시 강남구 영동대로137길 6,37.522023,127.0549623,110,56
수학전문체인지그라운드수학교습소,서울특별시 강남구 남부순환로 2917,37.4931481,127.0590766,81,5
대치몬스터라이브원격학원,서울특별시 강남구 테헤란로92길 43,37.5061486,127.0626087,17,1
라온영어교습소,서울특별시 강남구 자곡로 120,37.4721173,127.0965093,9,7
황은경대치수학교습소,서울특별시 강남구 역삼로70길 28,37.4996713,127.054138,90,7
디와이비델라원격학원,서울특별시 강남구 남부순환로 2915,37.492919,127.0589019,8,1
다이안영어학원,서울특별시 강남구 삼성로 341,37.5019016,127.0589304,7,71
한예종영화논술교습소,서울특별시 강남구 역삼로78길 3,37.5021958,127.0569581,9,3
플러스나인(PLUS 9 ENGLISH)영어교습소,서울특별시 강남구 언주로 117,37.4854423,127.0494737,9,6
수학의자신감수학학원,서울특별시 강남구 선릉로62길 27-3,37.4979911,127.0546888,12,97
101프렙학원,서울특별시 강남구 도곡로83길 8,37.5001452,127.0623722,400,76
논리와철학논술교습소,서울특별시 강남구 영동대로 216,37.4984174,127.069515,10,5
에듀위드아이(EduWithI)영어교습소,서울특별시 강남구 선릉로68길 17,37.4993664,127.0530655,60,3
모든것을능가하는국어3관학원,서울특별시 강남구 선릉로62길 37,37.4977724,127.0545696,210,85
리드인대치은마센터독서중심국어교습소,서울특별시 강남구 삼성로 212,37.4974176,127.0653272,36,9
세정학종관학원,서울특별시 강남구 도곡로77길 6,37.4987822,127.0587433,7,89
강남대성SII두각본관퀀텀라이브러리독서실,서울특별시 강남구 도곡로77길 3,37.4984471,127.0584639,723,241
아비투스_대치학원,서울특별시 강남구 역삼로64길 18,37.4998994,127.0530565,112,126
마인드스페이스유학미술학원,서울특별시 강남구 논현로176길 28,37.5275041,127.0306304,30,44
지니엠학원,서울특별시 강남구 남부순환로 2909,37.4922077,127.0573813,162,68
301아카데미(Academy)영어교습소,서울특별시 강남구 개포로82길 7,37.4887765,127.0673245,24,9
온매쓰(math)수학교습소,서울특별시 강남구 삼성로 155,37.4938284,127.062941,51,5
윤혜영영어교습소,서울특별시 강남구 봉은사로43길 26,37.5109478,127.0395265,8,4
강안교육학원,서울특별시 강남구 영동대로85길 20-7,37.5073855,127.0616476,1080,86
대치스카이(SKY)3.0학원,서울특별시 강남구 선릉로 310,37.4972908,127.0527881,117,144
강남대성퀀텀라이브러리독서실,서울특별시 강남구 테헤란로4길 39,37.4958912,127.0310161,512,512
예련연기학원,서울특별시 강남구 도산대로15길 25,37.519864,127.0236117,15,58
정이수학교습소,서울특별시 강남구 개포로110길 15,37.4922926,127.0783273,46,7
미래탐구에스관학원,서울특별시 강남구 삼성로61길 22,37.4991092,127.058612,600,143
링키영어개포래미안포레스트학원,서울특별시 강남구 개포로26길 6,37.4785208,127.0485984,60,123
뮤직스토리스트링스(Music Story Strings)학원,서울특별시 강남구 논현로57길 26,37.4912237,127.0389107,3,37
대치돌파수학학원,서울특별시 강남구 역삼로 416,37.5009356,127.0526234,125,70
알파아카데미학원,서울특별시 강남구 삼성로 350,37.5028551,127.0591679,52,93
오피디만화학원,서울특별시 강남구 봉은사로6길 26,37.5033327,127.0271,80,46
에이팀아카데미원격학원,서울특별시 강남구 논현로168길 36,37.5232127,127.0309526,80,1
프라우드7S학원,서울특별시 강남구 도곡로 408,37.4966877,127.0552639,129,149
서정국어학원,서울특별시 강남구 도곡로 323,37.4960774,127.0513435,30,79
시대인재본관6층학원,서울특별시 강남구 도곡로 460,37.4983942,127.0606446,11610,225
수수배학원,서울특별시 강남구 도곡로63길 27,37.4987844,127.0535968,36,69
엘루시도어학원,서울특별시 강남구 삼성로119길 8,37.5162454,127.0506339,48,153
솔리뮤직아카데미(SolymusicAcademy)학원,서울특별시 강남구 개포로22길 26,37.4773186,127.0485235,24,39
지니매쓰수학교습소,서울특별시 강남구 자곡로 106,37.4719211,127.0950026,48,9
두각본관학원,서울특별시 강남구 도곡로77길 3,37.4984471,127.0584639,1710,532
레몬트리영어교습소,서울특별시 강남구 남부순환로365길 22,37.4868791,127.0395007,72,9
리베르타스스칼라스컬리지프랩학원,서울특별시 강남구 봉은사로69길 37,37.5142946,127.0482743,72,152
몬스터사고력수학교습소,서울특별시 강남구 자곡로 106,37.4719211,127.0950026,12,4
보컬프렌즈실용음악본점학원,서울특별시 강남구 선릉로129길 16,37.5163586,127.0402263,79,69
에이비(ab)아카데미학원,서울특별시 강남구 강남대로102길 14,37.5018971,127.0269999,45,104
해피클래스학원,서울특별시 강남구 선릉로 28,37.4823209,127.0613457,315,69
로앤장수학교습소,서울특별시 강남구 개포로 615,37.4926936,127.0756284,65,5
원석미술학원,서울특별시 강남구 영동대로 216,37.4984174,127.069515,90,40
프리미어소마학원,서울특별시 강남구 삼성로 314,37.5000352,127.0606496,50,75
픽처북아지트학원,서울특별시 강남구 역삼로69길 5,37.5019692,127.0537153,32,70
픽셀아카데미온라인원격학원,서울특별시 강남구 압구정로32길 11,37.5269161,127.0302159,60,9999
도곡킹스키즈어학원,서울특별시 강남구 선릉로64길 15-13,37.4988744,127.0530745,156,157
클레버학원,서울특별시 강남구 삼성로71길 9,37.5020912,127.0581508,46,102
크레마고등수학교습소,서울특별시 강남구 논현로175길 25,37.5254304,127.0266876,25,5
젠하트미술교습소,서울특별시 강남구 선릉로115길 43,37.5113167,127.0395324,24,9
아이가르텐(igarten)어학원대치캠퍼스학원,서울특별시 강남구 개포로 264,37.4786358,127.0538806,42,278
수학의기술학원,서울특별시 강남구 삼성로71길 34,37.5016541,127.0561169,100,72
하베르만영재수학학원,서울특별시 강남구 선릉로 324,37.4985229,127.0521012,84,96
윤선생우리집앞영어교실강남자곡영어교습소,서울특별시 강남구 자곡로 106,37.4719211,127.0950026,27,9
솔에듀프렙학원,서울특별시 강남구 압구정로30길 74,37.5225015,127.0288101,10,73
런업컴퍼니방송연기학원,서울특별시 강남구 논현로138길 7,37.5167187,127.0302708,21,120
1교시수학학원,서울특별시 강남구 남부순환로 2941,37.4942268,127.0617852,265,216
아폴론교육원격학원,서울특별시 강남구 테헤란로86길 15,37.5064486,127.0595016,450,450
GLP아카데미(GLPEnglishAcademy)학원,서울특별시 강남구 삼성로71길 21,37.5017752,127.0571942,40,78
한국돌봄서비스종사자양성학원,서울특별시 강남구 강남대로154길 39,37.5185723,127.0221419,120,54
곰수학학원,서울특별시 강남구 개포로22길 9,37.4783145,127.0479848,50,72
수학공작소수학교습소,서울특별시 강남구 선릉로72길 10,37.5000664,127.0520435,12,4
에이치프랩아카데미(Hprep Academy)학원,서울특별시 강남구 선릉로72길 10-12,37.4994433,127.052337,220,148
디스토리중등학원,서울특별시 강남구 삼성로 155,37.4938284,127.062941,180,69
지젤발레클라세발레교습소,서울특별시 강남구 언주로30길 10,37.4873616,127.0513255,3,3
그레이스피아노교습소,서울특별시 강남구 개포로 512,37.4892714,127.0688177,42,7
에이씨에이강남학원,서울특별시 강남구 일원로 120,37.484275,127.0826129,531,177
청담금문영어교습소,서울특별시 강남구 선릉로 714,37.5186193,127.040989,48,8
제이아뜰리에미술교습소,서울특별시 강남구 광평로10길 50,37.4805122,127.082524,5,6
삼광잉글리쉬에듀학원,서울특별시 강남구 압구정로36길 8,37.5279868,127.0312994,56,57
가나국어교습소,서울특별시 강남구 역삼로 315,37.5005462,127.0503306,12,7
교사에관하여원격학원,서울특별시 강남구 강남대로84길 23,37.4971347,127.0303771,11,1
메가스터디SW입시센터학원,서울특별시 강남구 테헤란로1길 16,37.499438,127.0279387,128,103
대치동이룸영어학원,서울특별시 강남구 선릉로 402,37.5008108,127.0510086,24,71
김예찌수학학원,서울특별시 강남구 삼성로 151,37.4921261,127.0625653,105,89
강남구룡스마트플레이스학원,서울특별시 강남구 개포로 265,37.4809469,127.0529676,82,96
리틀팝수학학원,서울특별시 강남구 언주로 850,37.5263506,127.0337175,8,75
그미술아뜰리에미술학원,서울특별시 강남구 개포로110길 15,37.4922926,127.0783273,140,47
메타코드미술학원,서울특별시 강남구 선릉로72길 10,37.5000664,127.0520435,160,78
유스트학원,서울특별시 강남구 압구정로34길 11,37.5273895,127.030957,62,73
한국마이즈너테크닉아카데미연기교습소,서울특별시 강남구 학동로 223,37.5151053,127.033487,12,9
제니한(Jenny Han English)영어교습소,서울특별시 강남구 선릉로 344,37.5005034,127.0512048,9,6
스마트해법수학개포스마트플레이스학원,서울특별시 강남구 선릉로 8,37.504987,127.048892,50,72
대치파인만고등관학원,서울특별시 강남구 삼성로 212,37.4974176,127.0653272,120,129
아이오케이아카데미(IOKCADEMY)학원,서울특별시 강남구 강남대로122길 22,37.508113,127.0248126,16,75
라포에듀학원,서울특별시 강남구 역삼로 443,37.5022311,127.0554155,7,72
생각에너지논술교습소,서울특별시 강남구 삼성로4길 17,37.4876225,127.0685038,33,7
피에스유(psu)특례수시학원,서울특별시 강남구 강남대로92길 17,37.4991227,127.0287852,60,90
얼라이언스원격학원,서울특별시 강남구 테헤란로33길 18,37.5030106,127.039324,1,1
소노발레학원,서울특별시 강남구 압구정로46길 23,37.5271629,127.0364884,60,49
디레이블국제화교습소,서울특별시 강남구 압구정로 224,37.5285363,127.0321595,57,4
빛찬숲칼렛국어교습소,서울특별시 강남구 도곡로78길 22,37.4963866,127.058402,12,5
SJ EMI영어교습소,서울특별시 강남구 광평로10길 6,37.4818897,127.0775108,3,3
피데스수학교습소,서울특별시 강남구 역삼로64길 11,37.5003384,127.0531944,63,7
영어랩학원,서울특별시 강남구 테헤란로70길 14-12,37.5042433,127.0528163,40,153
아카로드영재센터학원,서울특별시 강남구 도곡로99길 16,37.5018594,127.0660032,320,291
제이슨(Jason)영어학원,서울특별시 강남구 선릉로66길 7,37.4985947,127.0525089,20,72
대공교육학원,서울특별시 강남구 삼성로71길 20,37.5020151,127.05723,150,72
대치더쎈학원,서울특별시 강남구 선릉로64길 8-1,37.4975995,127.0531668,565,111
모다고미술학원,서울특별시 강남구 선릉로82길 7,37.5026506,127.0507057,100,40
변리사스쿨원격학원,서울특별시 강남구 테헤란로25길 31,37.5025901,127.0349614,6000,1000
백산학원,서울특별시 강남구 역삼로81길 5,37.5036562,127.0590709,180,82
티제이인스티튜트(TJ INSTITUTE)어학원,서울특별시 강남구 논현로168길 36,37.5232127,127.0309526,240,152
압구정현국어교습소,서울특별시 강남구 압구정로18길 15,37.5240102,127.0248309,18,3
러셀대치3관학원,서울특별시 강남구 삼성로 155,37.4938284,127.062941,3960,331
라온액터스연기아카데미B관학원,서울특별시 강남구 논현로149길 53,37.5170069,127.024286,64,87
올댓아트학원,서울특별시 강남구 논현로168길 25,37.5238199,127.0303531,120,105
고스트모델아카데미학원,서울특별시 강남구 도산대로 174,37.5191166,127.0276642,170,65
한예종무용학원,서울특별시 강남구 삼성로 420,37.5045384,127.0581595,20,52
안나피아노음악학원,서울특별시 강남구 선릉로64길 28,37.4982273,127.0545679,100,40
메타아카데미학원,서울특별시 강남구 압구정로 228,37.5286822,127.0327997,10,146
유준형화학교습소,서울특별시 강남구 선릉로68길 17,37.4993664,127.0530655,9,9
언어산책학원,서울특별시 강남구 논현로26길 18-5,37.4823049,127.044596,80,73
고스트아카데미학원,서울특별시 강남구 도산대로 174,37.5191166,127.0276642,20,60
강남하이탑학원,서울특별시 강남구 테헤란로8길 32,37.4967153,127.0319056,100,69
한결국어교습소,서울특별시 강남구 삼성로63길 52,37.4989753,127.0558579,3,3
윌비스강남센터독서실,서울특별시 강남구 테헤란로19길 27,37.5017669,127.0328599,154,77
미소수학교습소,서울특별시 강남구 도곡로 405,37.4974385,127.0546376,10,3
다원초중등1관학원,서울특별시 강남구 삼성로76길 5,37.5040708,127.0588014,2220,111
다원초중등2관학원,서울특별시 강남구 삼성로76길 5,37.5040708,127.0588014,2220,119
대길수학교습소,서울특별시 강남구 삼성로63길 8,37.5000803,127.0594826,8,4
크루미승무원아카데미진학지도교습소,서울특별시 강남구 논현로79길 59,37.496124,127.0342731,28,9
피아이에스제과학원,서울특별시 강남구 논현로175길 42,37.5250127,127.0251772,28,63
형상기억흑과백조형관미술학원,서울특별시 강남구 선릉로89길 7,37.5034406,127.0487801,160,46
이송희보컬레슨학원,서울특별시 강남구 테헤란로55길 21,37.5057541,127.046902,12,46
네오캣(NEO CAT)창의2관미술학원,서울특별시 강남구 선릉로87길 10,37.5032255,127.0486827,2000,71
네오캣(NEO CAT)창의3관미술학원,서울특별시 강남구 선릉로87길 10,37.5032255,127.0486827,2000,71
트리플(TRIPLE)어학원,서울특별시 강남구 압구정로30길 17,37.5263249,127.0295435,150,161
씨엔씨씨(CNCC)학원,서울특별시 강남구 역삼로78길 18,37.501327,127.0571143,10,40
천년의미소S미술학원,서울특별시 강남구 선릉로82길 4,37.5023602,127.0504884,2750,49
수담수학학원,서울특별시 강남구 선릉로64길 17,37.4982437,127.0536538,120,72
지이영어교습소,서울특별시 강남구 학동로101길 26,37.5223046,127.0577361,30,6
김병훈수학교습소,서울특별시 강남구 삼성로67길 10,37.5011506,127.0586392,12,4
모티브진학상담지도교습소,서울특별시 강남구 역삼로81길 5,37.5036562,127.0590709,3,3
프레임101학원,서울특별시 강남구 도곡로77길 26,37.4999822,127.058129,66,78
페인팅미술학원,서울특별시 강남구 역삼로74길 7,37.5014063,127.0553218,210,62
대치심슨어학원,서울특별시 강남구 남부순환로 2947,37.4945248,127.062584,780,279
한미ibt원격학원,서울특별시 강남구 테헤란로 142,37.4997187,127.0348982,30,999
투더롸잇뷰티아카데미학원,서울특별시 강남구 역삼로37길 11,37.4986414,127.0428256,60,62
오감도언어연구소국어교습소,서울특별시 강남구 삼성로67길 10,37.5011506,127.0586392,12,3
이지캠프학원,서울특별시 강남구 테헤란로63길 9,37.5059487,127.049908,60,70
루체테글로벌캠퍼스학원,서울특별시 강남구 선릉로6길 20,37.4831181,127.0624589,96,77
휴몬랩코딩학원,서울특별시 강남구 논현로176길 22,37.5272745,127.0303366,66,59
촘촘영어교습소,서울특별시 강남구 선릉로66길 6,37.4983872,127.0523821,12,4
기파랑문해원압구정학원,서울특별시 강남구 논현로175길 63,37.5240154,127.0239103,30,68
피베르디에르코리아학원,서울특별시 강남구 테헤란로13길 17,37.5008272,127.0320087,20,54
은지원영감수학수능2관학원,서울특별시 강남구 선릉로62길 5,37.497328,127.0530862,297,77
이응학원,서울특별시 강남구 삼성로57길 5,37.4980215,127.0606264,160,76
리더스교육어학원,서울특별시 강남구 선릉로64길 17,37.4982437,127.0536538,224,158
수학의전략이혜진수학교습소,서울특별시 강남구 삼성로58길 33,37.4992895,127.0638669,15,5
키미아트미술교습소,서울특별시 강남구 남부순환로365길 58,37.4892136,127.0401837,46,5
아이디에이티학원,서울특별시 강남구 압구정로2길 35,37.519554,127.0206216,84,114
대치동리즈집현전원격학원,서울특별시 강남구 도곡로73길 11,37.4985995,127.0570516,90,1
대치의수학교습소,서울특별시 강남구 선릉로64길 6,37.4976666,127.0529282,135,3
이윤진수학교습소,서울특별시 강남구 삼성로67길 3,37.5011014,127.0591126,60,6
독서테라피리드인독서논술교습소,서울특별시 강남구 헌릉로 569,37.4657816,127.1011914,22,8
시대인재부엉이라이브러리더블유(W)관6층학원,서울특별시 강남구 삼성로 337,37.5021244,127.05969,11610,192
시대인재부엉이라이브러리더블유(W)관7층학원,서울특별시 강남구 삼성로 337,37.5021244,127.05969,11610,192
시대인재부엉이라이브러리더블유(W)관8층학원,서울특별시 강남구 삼성로 337,37.5021244,127.05969,11610,218
시대인재부엉이라이브러리더블유(W)관9층독서실,서울특별시 강남구 삼성로 337,37.5021244,127.05969,292,146
시대인재부엉이라이브러리더블유(W)관10층독서실,서울특별시 강남구 삼성로 337,37.5021244,127.05969,308,154
시대인재부엉이라이브러리더블유(W)관학원,서울특별시 강남구 삼성로 337,37.5021244,127.05969,11610,124
시대인재부엉이라이브러리더블유(W)관3층독서실,서울특별시 강남구 삼성로 337,37.5021244,127.05969,292,146
시대인재부엉이라이브러리더블유(W)관독서실,서울특별시 강남구 삼성로 337,37.5021244,127.05969,250,125
시대인재부엉이라이브러리더블유(W)관4층독서실,서울특별시 강남구 삼성로 337,37.5021244,127.05969,308,154
시대인재부엉이라이브러리더블유(W)관5층독서실,서울특별시 강남구 삼성로 337,37.5021244,127.05969,308,154
메타코드탑클래스미술학원,서울특별시 강남구 선릉로72길 10-16,37.4992882,127.0524095,160,72
더베스트(THE BEST MATH)수학교습소,서울특별시 강남구 광평로10길 15,37.482024,127.0821324,24,3
유스타연기학원,서울특별시 강남구 도곡로13길 5,37.4914904,127.0364388,80,63
로얄NPL경매학원,서울특별시 강남구 선릉로87길 12,37.5031725,127.0485098,40,79
한걸음연기학원,서울특별시 강남구 강남대로92길 17,37.4991227,127.0287852,6,69
2관솔학원,서울특별시 강남구 역삼로 424,37.5010752,127.0534432,105,76
기파랑문해원대치원3관학원,서울특별시 강남구 도곡로 422,37.4972615,127.0567378,99,85
지니어스랩과학교습소,서울특별시 강남구 논현로 205,37.4878517,127.0402271,54,9
더자람종합학원,서울특별시 강남구 선릉로 38,37.483184,127.0604062,5140,78
정진우보컬랩학원,서울특별시 강남구 삼성로 430,37.505301,127.0578094,10,36
그루터기수학학원,서울특별시 강남구 삼성로 155,37.4938284,127.062941,12,69
에프에이무용아카데미3관학원,서울특별시 강남구 언주로 408,37.4994269,127.0446982,631,105
S2수학교습소,서울특별시 강남구 삼성로67길 3,37.5011014,127.0591126,9,6
압구정파인만중3의치대관학원,서울특별시 강남구 압구정로32길 23,37.5262125,127.0300613,665,299
안단테블룸학원,서울특별시 강남구 테헤란로4길 29,37.4965879,127.0305731,74,68
씨에스학원,서울특별시 강남구 압구정로 216,37.5280575,127.0310213,418,68
이제이(EJ)플랜영어교습소,서울특별시 강남구 도곡로 522,37.4994597,127.063584,49,7
다원매쓰아이수학학원,서울특별시 강남구 삼성로63길 15,37.4996341,127.0589335,8370,180
코리아대학입시컨설팅학원,서울특별시 강남구 삼성로69길 15,37.5013456,127.0580509,19,74
우리샘수학학원,서울특별시 강남구 헌릉로569길 25,37.4667957,127.0990587,80,70
압구정페르마수학학원,서울특별시 강남구 논현로171길 15,37.5255134,127.0270724,1260,70
에이치케이(HK)영어교습소,서울특별시 강남구 선릉로68길 12,37.4990337,127.0528074,96,5
아카데미55교습소,서울특별시 강남구 역삼로78길 3,37.5021958,127.0569581,54,6
엄기엽수리논술교습소,서울특별시 강남구 도곡로78길 22,37.4963866,127.058402,7,7
뉴에라아카데미(NEW ERA ACADEMY)학원,서울특별시 강남구 압구정로36길 12,37.5276627,127.0313419,8,70
대치무용교습소,서울특별시 강남구 삼성로63길 6,37.5001238,127.0596183,4,9
서초크라센2관어학원,서울특별시 서초구 서초중앙로31길 6-3,37.5000996,127.0113176,2130,319
시대인재3관5층학원,서울특별시 강남구 도곡로 451,37.4988842,127.0597528,10530,198
한솔플라톤압구정논술교습소,서울특별시 강남구 압구정로 330,37.5282475,127.0376416,162,5
류금화영어문법영어교습소,서울특별시 강남구 삼성로61길 8,37.4994602,127.0597352,8,4
돌파수학2관학원,서울특별시 강남구 역삼로 441,37.5022141,127.0551232,308,138
아티너스(ARTINUS)미술학원,서울특별시 강남구 학동로 419,37.5183507,127.0459641,5,42
양혜진영어교습소,서울특별시 강남구 도곡로 423,37.497826,127.0567677,8,3
시프트공부클리닉학원,서울특별시 강남구 선릉로76길 4,37.5012319,127.0510034,256,75
버킷스튜디오A&E학원,서울특별시 강남구 도산대로 174,37.5191166,127.0276642,88,44
도움연기학원,서울특별시 강남구 학동로23길 7,37.5138936,127.0281735,136,60
커커아카데미서울점학원,서울특별시 강남구 언주로148길 19,37.5210544,127.0360609,211,211
수학은형에게물어봐수학교습소,서울특별시 강남구 역삼로 417,37.5013862,127.0526773,24,4
안현수학교습소,서울특별시 강남구 선릉로 402,37.5008108,127.0510086,42,7
유니패스원격학원,서울특별시 강남구 논현로79길 62,37.4963219,127.034042,3,1
에스엔티1(SNT)영재관학원,서울특별시 강남구 삼성로67길 19,37.5006815,127.0578987,132,216
잉글리쉬그로브영어교습소,서울특별시 강남구 자곡로 21,37.4667789,127.0929671,90,7
153줌바스아카데미작사작곡전문학원,서울특별시 강남구 영동대로138길 21,37.5234888,127.0562571,80,41
이지스국어학원,서울특별시 강남구 남부순환로 2909,37.4922077,127.0573813,210,81
세인트폴대치아카데미학원,서울특별시 강남구 선릉로76길 40,37.5021507,127.0537655,14,78
뷰티라이즈아카데미학원,서울특별시 강남구 선릉로115길 24,37.5118782,127.0410185,224,62
앳더블유(@W)영어학원,서울특별시 강남구 삼성로 319,37.5003433,127.059761,60,74
이레피아노음악교습소,서울특별시 강남구 논현로51길 25,37.4888167,127.039369,18,6
형설수학교습소,서울특별시 강남구 삼성로67길 22,37.5008433,127.057656,30,3
빌딩로드아카데미학원,서울특별시 강남구 강남대로 528,37.5092823,127.0226269,40,73
와이더에듀원격학원,서울특별시 강남구 삼성로 331,37.5011637,127.0593306,1200,0
서울아카데미압구정학원,서울특별시 강남구 압구정로 201,37.5296583,127.0308297,60,617
튠댄스학원,서울특별시 강남구 봉은사로57길 32,37.5129384,127.0446587,350,61
핀란드라이브러리압구정직영학원,서울특별시 강남구 압구정로 312,37.528757,127.0355137,156,72
공부선배원격학원,서울특별시 강남구 봉은사로5길 6,37.5056094,127.0264236,99,0
그릿(Grit)영어학원,서울특별시 강남구 선릉로6길 10,37.4826693,127.0618301,90,74
김신홍학원,서울특별시 강남구 삼성로71길 9,37.5020912,127.0581508,48,71
생각날개국어교습소,서울특별시 강남구 개포로 623,37.4943476,127.079616,8,2
우듬지컴퍼니원격학원,서울특별시 강남구 테헤란로82길 15,37.5060315,127.0582357,2,1
오름국어논술학원,서울특별시 강남구 개포로 512,37.4892714,127.0688177,50,85
이투스네오원격학원,서울특별시 강남구 강남대로94길 30,37.4996884,127.0298007,60,1
대치플투스학원,서울특별시 강남구 삼성로71길 19,37.5018308,127.0573774,27,75
글도학원,서울특별시 강남구 언주로167길 34,37.5266094,127.0304576,80,67
백년나무교육학원,서울특별시 강남구 선릉로62길 37,37.4977724,127.0545696,117,75
브팩디자인씽킹학원,서울특별시 강남구 선릉로76길 20,37.5016267,127.0521153,105,46
류쌤논술교습소,서울특별시 강남구 광평로10길 15,37.482024,127.0821324,15,3
제시카영어교습소,서울특별시 강남구 강남대로122길 30,37.5083096,127.0254037,9,3
갓연기학원,서울특별시 강남구 언주로167길 33-4,37.5260366,127.0302465,8,61
에이투아이랩학원,서울특별시 강남구 선릉로 227,37.4958321,127.0527291,90,68
청담뮤즈음악학원,서울특별시 강남구 삼성로135길 33,37.5195727,127.0466659,50,40
함영원입시전문2관학원,서울특별시 강남구 남부순환로 2941,37.4942268,127.0617852,297,72
대치올림피아드영재센터고등관학원,서울특별시 강남구 삼성로71길 18,37.5021118,127.0573859,90,97
아트루베미술학원,서울특별시 강남구 삼성로135길 33,37.5195727,127.0466659,20,51
백문백답수학학원,서울특별시 강남구 삼성로71길 29,37.5015299,127.0565389,567,81
포텐원격학원,서울특별시 강남구 삼성로 554,37.5111351,127.0547725,0,0
트리니티영영어교습소,서울특별시 강남구 논현로167길 16,37.5248025,127.0269102,3,3
제이피아노음악교습소,서울특별시 강남구 역삼로 315,37.5005462,127.0503306,14,6
대치지엠학원,서울특별시 강남구 도곡로 331,37.4964861,127.0522022,360,173
강남에이비씨승무원학원,서울특별시 강남구 논현로 416,37.4974247,127.0389213,60,74
클래스101아카데미학원,서울특별시 강남구 선릉로90길 10,37.5039347,127.0500203,189,105
에스케이영어교습소,서울특별시 강남구 논현로161길 14,37.5236177,127.0270505,9,9
아이오케이아카데미키즈하이틴센터학원,서울특별시 강남구 강남대로122길 22,37.508113,127.0248126,36,76
아티키즈미술학원,서울특별시 강남구 밤고개로 227,37.4741019,127.1071826,20,50
홍익아트앤가든미술교습소,서울특별시 강남구 개포로 615,37.4926936,127.0756284,27,9
플레온2관학원,서울특별시 강남구 선릉로64길 24,37.4981312,127.0542485,70,75
주식회사에이블수학학원,서울특별시 강남구 개포로 615,37.4926936,127.0756284,154,96
에이피피학원,서울특별시 강남구 압구정로28길 22-10,37.5252628,127.0268712,120,70
마인드수학교실교습소,서울특별시 강남구 논현로10길 30,37.4749679,127.0509586,10,9
브릿지(BRIDGE)무용학원,서울특별시 강남구 개포로82길 13-9,37.4886373,127.0677765,34,48
아트룸즈원격학원,서울특별시 강남구 테헤란로77길 11-9,37.5069236,127.0538508,250,250
차홍아카데미원격학원,서울특별시 강남구 학동로33길 42,37.5175769,127.0322524,190,190
생각코딩학습코칭센터대치학원,서울특별시 강남구 역삼로78길 15,37.5015424,127.057313,80,73
더탑학원,서울특별시 강남구 개포로 508,37.4892091,127.0679609,20,70
시그마엘리트(∑EM)수학교습소,서울특별시 강남구 도곡로93길 12,37.5010448,127.0654872,6,6
리드인유주코칭국어학원,서울특별시 강남구 도곡로93길 12,37.5010448,127.0654872,225,72
대치예감학원,서울특별시 강남구 도곡로73길 13,37.498738,127.0569719,144,73
BT수학전문수학교습소,서울특별시 강남구 선릉로 38,37.483184,127.0604062,36,9
그레이드원수학학원,서울특별시 강남구 도곡로 519,37.5000709,127.0629888,100,93
하나에듀영어교습소,서울특별시 강남구 논현로163길 9-6,37.5237383,127.0272183,30,6
국어자신감학원,서울특별시 강남구 논현로175길 59-6,37.5239546,127.0242293,164,77
핵심수학교습소,서울특별시 강남구 선릉로 326,37.4987628,127.0520992,12,4
와이키즈대치개포학원,서울특별시 강남구 선릉로 38,37.483184,127.0604062,156,67
아트바스켓미술학원,서울특별시 강남구 개포로109길 69,37.4962958,127.0766256,270,40
혜음국어영어학원,서울특별시 강남구 역삼로78길 14,37.5015377,127.0570047,30,69
리드101개포구룡학원,서울특별시 강남구 선릉로 38,37.483184,127.0604062,1400,133
유일수학학원,서울특별시 강남구 역삼로77길 5,37.5028175,127.0563475,56,79
리비어(REVERE)어학원,서울특별시 강남구 도산대로23길 42,37.5205505,127.0256534,26,206
칼비테영재학원,서울특별시 강남구 학동로55길 23,37.5190611,127.0413992,100,82
아침에듀수학교습소,서울특별시 강남구 삼성로64길 45,37.5009632,127.0639676,9,3
아주특별한연기학원,서울특별시 강남구 봉은사로112길 27,37.5131772,127.0651014,53,53
압구정짱솔학원,서울특별시 강남구 논현로175길 25,37.5254304,127.0266876,36,70
모네뮤직학원,서울특별시 강남구 도산대로30길 29,37.5180448,127.030323,10,54
뷰티고아카데미학원,서울특별시 강남구 학동로34길 16,37.5135613,127.0333787,43,58
그린섬3관미술학원,서울특별시 강남구 선릉로72길 13,37.5003784,127.0522277,320,86
수(SUE)영어학원,서울특별시 강남구 영동대로 22,37.4909336,127.0751203,240,71
에듀아고라원격학원,서울특별시 강남구 강남대로84길 8,37.4964685,127.0293367,160,0
클러스(CLUS)원격학원,서울특별시 강남구 선릉로 303,37.5006784,127.0489432,135,0
정수아수능전문국어학원,서울특별시 강남구 선릉로68길 18,37.4991658,127.0532032,400,72
Y멘토영어교습소,서울특별시 강남구 개포로 307,37.4839728,127.0560141,15,5
탑멘토수학교습소,서울특별시 강남구 개포로 307,37.4839728,127.0560141,18,6
웅진프라임청담학원,서울특별시 강남구 논현로176길 22,37.5272745,127.0303366,72,101
대치프라이드제이어학원,서울특별시 강남구 남부순환로 2911,37.49246,127.0579272,18,146
씨엘유수학교습소,서울특별시 강남구 역삼로70길 28,37.4996713,127.054138,30,9
